date,count,positive,concentration,substitution,low_7_a,med_7_a,upr_7_a,low_7_s,med_7_s,upr_7_s,low_7_i,med_7_i,upr_7_i
2022/5/22,6,5,3.349191574,3.240821312,3.628813058,3.682818514,3.737979017,3.561312277,3.631938987,3.702958996,3.594591073,3.659459457,3.72632806
2022/5/23,6,6,3.589561882,3.589561882,3.635352183,3.689413153,3.74469395,3.568141314,3.638836535,3.709812251,3.604930559,3.669705395,3.736476041
2022/5/24,6,6,3.664513366,3.664513366,3.641683991,3.695868147,3.75146238,3.574688787,3.645376605,3.716872061,3.614497786,3.679688477,3.746561717
2022/5/25,6,6,3.752424876,3.752424876,3.647529695,3.701882606,3.757869829,3.580593488,3.651234391,3.723234258,3.623432828,3.688984672,3.756020431
2022/5/26,6,6,3.82378848,3.82378848,3.652524826,3.707048756,3.763444837,3.585297541,3.655898019,3.728425402,3.631216367,3.696846673,3.764690611
2022/5/27,6,5,3.948427612,3.740184678,3.656644094,3.711210224,3.767930365,3.588684071,3.659419598,3.732278423,3.637085852,3.703742863,3.772004479
2022/5/28,6,6,3.822560419,3.822560419,3.659513465,3.714290419,3.771234297,3.590827766,3.661614038,3.734647286,3.64174844,3.70876751,3.777535057
2022/5/29,6,6,3.799709209,3.799709209,3.66100054,3.716068161,3.773280134,3.591498279,3.66239569,3.735419551,3.644672455,3.712315357,3.781085229
2022/5/30,5,4,3.792146868,3.573511495,3.661468817,3.71658698,3.773897549,3.591132215,3.661772931,3.734669089,3.64588318,3.713866346,3.782549074
2022/5/31,6,6,3.535496338,3.535496338,3.661030499,3.716112189,3.773360487,3.58922704,3.660026344,3.732666764,3.646566226,3.714386671,3.782936853
2022/6/1,6,6,3.674655208,3.674655208,3.659621437,3.714671741,3.771846115,3.586369095,3.657055439,3.729627566,3.646124337,3.713517877,3.782082621
2022/6/2,6,6,3.765440616,3.765440616,3.657233836,3.712377939,3.769379462,3.582325556,3.653009483,3.725296647,3.644776816,3.711520958,3.779409498
2022/6/3,6,5,3.820900232,3.63391186,3.654157941,3.709155145,3.766163574,3.577300496,3.64781376,3.72003959,3.641814623,3.708447235,3.776148299
2022/6/4,6,5,3.840686374,3.650400312,3.650112131,3.705107849,3.761934328,3.571311843,3.64165467,3.713449432,3.637445138,3.704016771,3.771205026
2022/6/5,6,6,3.836857832,3.836857832,3.645170559,3.700310293,3.756938936,3.564234804,3.634618185,3.706014094,3.631604285,3.69837896,3.765684561
2022/6/6,6,6,3.484317636,3.484317636,3.639765617,3.694878959,3.751480727,3.556332405,3.62683675,3.697837108,3.624924265,3.691914296,3.759156877
2022/6/7,6,6,3.587828434,3.587828434,3.633811704,3.689142445,3.745619215,3.547766318,3.618460031,3.689154678,3.61757879,3.684838416,3.752021193
2022/6/8,6,6,3.686246999,3.686246999,3.627621897,3.683112112,3.739796876,3.53897821,3.609669734,3.680180767,3.610167171,3.67739735,3.745012856
2022/6/9,6,6,3.744271149,3.744271149,3.621374178,3.676974195,3.733790848,3.529567819,3.600617926,3.670974497,3.60211955,3.66921619,3.736916117
2022/6/10,6,6,3.577183634,3.577183634,3.614879317,3.670791555,3.727799633,3.520303564,3.591294402,3.66162901,3.593715689,3.661113354,3.728607049
2022/6/11,6,6,3.466915815,3.466915815,3.60858762,3.664883588,3.722011104,3.510667428,3.582126455,3.65229385,3.585350099,3.652856459,3.720477109
2022/6/12,6,4,3.508056526,3.238361019,3.602668771,3.659321543,3.716693025,3.501693921,3.573404749,3.643644989,3.577229172,3.645139796,3.712695372
2022/6/13,6,6,3.564604891,3.564604891,3.597169936,3.654188224,3.71177508,3.493600067,3.565318902,3.635787637,3.569607471,3.637482596,3.705221984
2022/6/14,6,6,3.648716505,3.648716505,3.592255596,3.649363107,3.707147239,3.485808515,3.557685344,3.628142809,3.56216956,3.629999717,3.697093509
2022/6/15,6,6,3.858070623,3.858070623,3.587626103,3.644890319,3.702886772,3.478582508,3.5504992,3.621113095,3.554798393,3.622691995,3.689310074
2022/6/16,6,6,3.592164296,3.592164296,3.583351176,3.640739928,3.698828504,3.471414783,3.543678208,3.614439736,3.547314813,3.615213271,3.681779669
2022/6/17,6,5,3.551881715,3.409729763,3.57944816,3.636899821,3.69536806,3.46500455,3.537492634,3.608217888,3.539878266,3.608098078,3.674414853
2022/6/18,6,5,3.48067327,3.350389392,3.576384715,3.63372146,3.692482617,3.459752309,3.532149596,3.602873051,3.533266175,3.60138486,3.667815169
2022/6/19,6,4,3.612657656,3.308095106,3.573809735,3.63107024,3.689701634,3.455554817,3.527787013,3.598711269,3.527307571,3.595471827,3.661825626
2022/6/20,6,4,3.507932937,3.238278626,3.571823188,3.629027919,3.687396577,3.452542784,3.524526402,3.595249974,3.521850784,3.590022335,3.656853317
2022/6/21,6,5,3.918332109,3.715105092,3.570409418,3.627347246,3.685397461,3.450803636,3.522285529,3.59281942,3.517641799,3.58545416,3.652166569
2022/6/22,6,5,3.709108868,3.54075239,3.569114976,3.62560957,3.683261106,3.449285366,3.520499057,3.590870778,3.51379346,3.58103938,3.64813136
2022/6/23,6,5,3.776403418,3.596831183,3.567685911,3.623816732,3.681214816,3.448123367,3.518899333,3.589523706,3.509490451,3.57660882,3.643712463
2022/6/24,6,6,3.589903964,3.589903964,3.56603073,3.621693341,3.678808538,3.44673465,3.517526678,3.588081815,3.505165851,3.572210053,3.639535685
2022/6/25,6,6,3.517903233,3.517903233,3.563889512,3.619320274,3.67626889,3.445368347,3.51600995,3.586742281,3.50135055,3.568124791,3.635601593
2022/6/26,6,6,3.531747553,3.531747553,3.561571728,3.616606125,3.67327744,3.443685325,3.514283402,3.585150358,3.497308638,3.563676114,3.631039006
2022/6/27,6,5,3.581399055,3.434327546,3.558619125,3.613452714,3.669814407,3.441787146,3.512137502,3.583038064,3.49340039,3.559343063,3.6272222
