"","date","count","positive","concentration","substitution","low_7_a","med_7_a","upr_7_a"
"319","2022/11/15",6,6,4.724086209,4.724086209,4.57147333415491,4.63774846408825,4.70001699703983
"320","2022/11/16",6,6,4.442197938,4.442197938,4.57597361198876,4.64245413926477,4.70541446084149
"321","2022/11/17",6,6,4.677678174,4.677678174,4.58124740559504,4.64793944250457,4.71158037797127
"322","2022/11/18",6,6,4.673728377,4.673728377,4.58635163931549,4.65282407894663,4.71720699959364
"323","2022/11/19",6,6,4.615886855,4.615886855,4.59374924446893,4.65827627108108,4.72277388283336
"324","2022/11/20",6,6,4.733388435,4.733388435,4.60108117166363,4.66392628801616,4.72894984632143
"325","2022/11/21",6,6,4.532466751,4.532466751,4.60605120911033,4.67002364659826,4.73548093672395
"326","2022/11/22",6,6,4.666325065,4.666325065,4.61120968649922,4.67617411622878,4.74187118712815
"327","2022/11/23",6,6,4.675501248,4.675501248,4.61823217117746,4.68173892353968,4.74782928067961
"328","2022/11/24",6,6,4.668094878,4.668094878,4.62402701565989,4.68804667093811,4.75294415720119
"329","2022/11/25",6,6,4.836578267,4.836578267,4.62980018100173,4.69426629804922,4.75818745602997
"330","2022/11/26",6,6,4.663388165,4.663388165,4.63592453956012,4.69998841014002,4.76395605981209
"331","2022/11/27",6,6,4.761687893,4.761687893,4.64151352503989,4.70572769553458,4.76943485350365
"332","2022/11/28",5,5,4.735277259,4.735277259,4.6460686192344,4.71026869885426,4.77435788022119
"333","2022/11/29",6,6,4.774782842,4.774782842,4.65048804943317,4.71409490462939,4.77826272260463
"334","2022/11/30",6,6,4.740708245,4.740708245,4.65294816717202,4.71735930107776,4.78199552433452
"335","2022/12/1",6,6,4.715063525,4.715063525,4.65515879992845,4.71979094468511,4.78330547373465
"336","2022/12/2",6,6,4.694147238,4.694147238,4.65748942350549,4.72210001762594,4.78539787319748
"337","2022/12/3",6,6,4.824654204,4.824654204,4.65856596547986,4.72340721576278,4.78688466408394
"338","2022/12/4",6,6,4.662688059,4.662688059,4.65944413149143,4.72369561766857,4.78714080742668
"339","2022/12/5",6,6,4.781817498,4.781817498,4.65940834376194,4.72422304030133,4.7875294214526
"340","2022/12/6",6,6,4.818491758,4.818491758,4.65905055529186,4.72287061604817,4.78599360868781
"341","2022/12/7",6,6,4.771256532,4.771256532,4.65600258984287,4.72075917475602,4.78413440156119
"342","2022/12/8",6,6,4.785208209,4.785208209,4.65383720946327,4.71840670123439,4.78067416792227
"343","2022/12/9",6,6,4.778682334,4.778682334,4.65052574457604,4.7148254941847,4.77785630100401
"344","2022/12/10",6,6,4.735513325,4.735513325,4.64537369819412,4.71057342679547,4.77359707570234
"345","2022/12/11",6,6,4.538898849,4.538898849,4.64111785106553,4.70625918659513,4.76917255310526
"346","2022/12/12",6,6,4.578278871,4.578278871,4.63789507885825,4.70102930947329,4.76459567965044
"347","2022/12/13",6,6,4.590129467,4.590129467,4.63212528944796,4.69600084225803,4.75864255654894
"348","2022/12/14",6,6,4.777594157,4.777594157,4.6269731843022,4.69033395695921,4.75439418573052
"349","2022/12/15",6,6,4.731693238,4.731693238,4.62074330920026,4.68485051287877,4.74835964561556
"350","2022/12/16",6,6,4.666573025,4.666573025,4.61529224140874,4.6787510110829,4.7429374521783
"351","2022/12/17",6,6,4.699270163,4.699270163,4.60889881732437,4.67176574707014,4.73588416957748
"352","2022/12/18",6,6,4.708803748,4.708803748,4.6006202653032,4.66436628513947,4.72824565233892
"353","2022/12/19",6,6,4.763522043,4.763522043,4.59279944240213,4.655876290709,4.71993067424209
"354","2022/12/20",6,6,4.716153745,4.716153745,4.58354237919346,4.64661751781126,4.71065609411711
"355","2022/12/21",6,6,4.726317132,4.726317132,4.57306344390537,4.63673387942881,4.70080270336599
"356","2022/12/22",6,6,4.700014387,4.700014387,4.56283637075147,4.62589527437834,4.69069640513108
"357","2022/12/23",6,6,4.561385666,4.561385666,4.5505609536082,4.61428980726228,4.67809139559484
"358","2022/12/24",6,6,4.549846307,4.549846307,4.5388245823234,4.60239830442282,4.66614628989719
"359","2022/12/25",6,6,4.659484496,4.659484496,4.52660696003424,4.58992664764683,4.65328904140958
"360","2022/12/26",6,6,4.708852019,4.708852019,4.51393686573839,4.57753165005245,4.6409941568899
