Collection_Date,site_name,Plant,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_UCI,PMMoV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight,RSV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight_UCI,bcov_recovery
2022/12/6,Glenbard Wastewater Authority,"Glen Ellyn, IL",565241599.5,600885798.6,529973451.8,29874.91517,25139.58159,34152.11528,1.408
2022/12/8,Glenbard Wastewater Authority,"Glen Ellyn, IL",344410434.6,363380959.8,326224582,14745.33348,12092.5376,17760.93783,1.011
2022/12/12,Glenbard Wastewater Authority,"Glen Ellyn, IL",567721574.9,617757023.5,519542526,25886.80774,21308.0813,31079.72064,1.239
2022/12/13,Glenbard Wastewater Authority,"Glen Ellyn, IL",1421803701,1700649099,1162633245,36182.22564,31225.18786,41638.66375,1.871
2022/12/15,Glenbard Wastewater Authority,"Glen Ellyn, IL",469048715.3,491382549.8,447444304.6,30670.39746,25419.01772,36599.9707,1.561
2022/12/19,Glenbard Wastewater Authority,"Glen Ellyn, IL",654378526.5,668619520.4,640156860.4,14070.22212,10840.05833,17886.21743,0.999
2022/12/20,Glenbard Wastewater Authority,"Glen Ellyn, IL",733929081.5,759409269.9,709276032.6,11819.80857,9372.942536,14659.81537,0.954
2022/12/22,Glenbard Wastewater Authority,"Glen Ellyn, IL",399597765.5,417918129.2,380646591.3,20252.88802,16192.75189,24394.80228,1.303
2022/12/27,Glenbard Wastewater Authority,"Glen Ellyn, IL",632809550.7,723912290.6,537401579.1,21856.42106,15046.99656,28657.28809,0.992
2022/12/29,Glenbard Wastewater Authority,"Glen Ellyn, IL",333758979.6,344024988.6,323508725.1,8486.533096,6389.269461,10645.6273,1.433
2023/1/3,Glenbard Wastewater Authority,"Glen Ellyn, IL",444105061.9,452407836.9,435813232.4,2391.446431,1447.545886,3642.209371,0.858
2023/1/5,Glenbard Wastewater Authority,"Glen Ellyn, IL",302205014.7,318757330.2,287083046.1,9949.941263,7520.635338,12853.39453,1.962
2023/1/10,Glenbard Wastewater Authority,"Glen Ellyn, IL",559280930,591186799.3,527184851.7,21269.43863,17083.13031,25802.08159,1.072
2023/1/12,Glenbard Wastewater Authority,"Glen Ellyn, IL",626307177.4,644554608,609359345.2,28695.13077,20747.24299,36778.51311,1.576
2023/1/17,Glenbard Wastewater Authority,"Glen Ellyn, IL",717322764.9,756647498.9,678549994.4,10228.57756,5924.533486,14416.90143,1.016
2023/1/19,Glenbard Wastewater Authority,"Glen Ellyn, IL",342811360.7,365044759.1,319427734.4,8725.579577,5766.770575,11628.01636,1.296
2023/1/24,Glenbard Wastewater Authority,"Glen Ellyn, IL",2640790558,2789629110,2507752991,10689.2325,7069.407031,14252.89363,3.27
2023/1/26,Glenbard Wastewater Authority,"Glen Ellyn, IL",1432414767,1497779351,1369420923,15269.16681,11943.16626,19041.10164,1.408
2023/1/30,Glenbard Wastewater Authority,"Glen Ellyn, IL",454359876.9,465105489.1,443625284.8,9280.400142,6429.483493,12741.16966,1.192
2023/1/31,Glenbard Wastewater Authority,"Glen Ellyn, IL",411295081.4,500717948.2,324061779,5616.084041,3849.7856,7854.900102,0.671
2023/2/2,Glenbard Wastewater Authority,"Glen Ellyn, IL",528908182.8,560603942.9,497226918.5,0,0,0,0.923
2023/2/6,Glenbard Wastewater Authority,"Glen Ellyn, IL",475691901.3,497803836.4,451675415.1,11787.00477,9453.008572,14476.88374,0.766
2023/2/7,Glenbard Wastewater Authority,"Glen Ellyn, IL",436149163.6,444613942.8,427696760.1,1166.048321,605.9535454,1996.2892,1.12
2023/2/9,Glenbard Wastewater Authority,"Glen Ellyn, IL",422744347.9,433349532.6,413878166.1,3850.358462,2559.304799,5286.178501,5.116
2023/2/13,Glenbard Wastewater Authority,"Glen Ellyn, IL",745847684.2,763007795,728709318.7,9096.379776,4885.268467,13918.69035,1.031
2023/2/14,Glenbard Wastewater Authority,"Glen Ellyn, IL",351373689,374907651.1,328977325,2403.460335,1217.82029,3838.967586,0.83
2023/2/16,Glenbard Wastewater Authority,"Glen Ellyn, IL",384051831.2,426888585.3,338431803.4,0,0,0,0.586
2023/2/20,Glenbard Wastewater Authority,"Glen Ellyn, IL",378807058.3,515829525.3,249285639.1,0,0,0,1.563
2023/2/21,Glenbard Wastewater Authority,"Glen Ellyn, IL",611568375.7,630258799.3,591275478.7,2904.44462,759.9341042,4943.260856,1.632
2023/2/23,Glenbard Wastewater Authority,"Glen Ellyn, IL",448007574.3,498934961.4,396911050.5,0,0,0,0.812
2023/2/27,Glenbard Wastewater Authority,"Glen Ellyn, IL",183667792,191225648.5,176115291.4,0,0,0,1.31
2023/2/28,Glenbard Wastewater Authority,"Glen Ellyn, IL",299693994.6,317966162.4,280961890.4,0,0,0,0.641
2023/3/2,Glenbard Wastewater Authority,"Glen Ellyn, IL",464275330.6,473497635.7,455065960.8,0,0,0,0.966
2023/3/6,Glenbard Wastewater Authority,"Glen Ellyn, IL",435381331.9,447113942.8,423285135.3,5015.109175,3340.744716,7173.134692,0.909
2023/3/7,Glenbard Wastewater Authority,"Glen Ellyn, IL",475241600.7,524175934.7,424087505,4162.193104,2628.924487,6118.498537,1.028
2023/3/9,Glenbard Wastewater Authority,"Glen Ellyn, IL",658067189.9,683105619.5,636885202.7,16574.18851,12104.88949,21666.45173,1.042
2023/3/13,Glenbard Wastewater Authority,"Glen Ellyn, IL",322563202.9,331305777.8,314043055.2,2021.447571,1160.807226,3228.792047,0.922
2023/3/14,Glenbard Wastewater Authority,"Glen Ellyn, IL",398662293.6,417255291.2,377821257.3,2935.839149,1525.644112,5026.223025,1.018
2023/3/16,Glenbard Wastewater Authority,"Glen Ellyn, IL",1787493994,1916973780,1677215673,0,0,0,1.017
2023/3/20,Glenbard Wastewater Authority,"Glen Ellyn, IL",427210453.4,470717147.5,382226854.6,0,0,0,1.007
2023/3/21,Glenbard Wastewater Authority,"Glen Ellyn, IL",314061711.1,519732998.2,80316359.35,0,0,0,0.553
2023/3/23,Glenbard Wastewater Authority,"Glen Ellyn, IL",592019671.9,616353019.9,567997418,0,0,0,1.339
2023/3/30,Glenbard Wastewater Authority,"Glen Ellyn, IL",285454536.2,294236223.6,276153772.5,0,0,0,0.736
2023/4/3,Glenbard Wastewater Authority,"Glen Ellyn, IL",569586466.9,616027261.6,517348092.8,0,0,0,1.353
2023/4/4,Glenbard Wastewater Authority,"Glen Ellyn, IL",254585899.6,260859385.7,248319516.5,0,0,0,1.278
2023/4/6,Glenbard Wastewater Authority,"Glen Ellyn, IL",323751034.3,348073654.3,299595945.2,0,0,0,1.063
2023/4/10,Glenbard Wastewater Authority,"Glen Ellyn, IL",812769398.5,840951002.9,786350911.4,5558.387854,3573.078886,8170.944645,1.131
2023/4/11,Glenbard Wastewater Authority,"Glen Ellyn, IL",1041601837,1111423495,978085590.1,7405.798087,3570.673857,11070.00602,1.043
2023/4/12,Glenbard Wastewater Authority,"Glen Ellyn, IL",635578139.1,650121133.6,621054055.2,0,0,0,0.919
2023/4/17,Glenbard Wastewater Authority,"Glen Ellyn, IL",1440451153,1468190835,1412753694,0,0,0,1.148
2023/4/18,Glenbard Wastewater Authority,"Glen Ellyn, IL",643239808.7,667765862.9,616977914.7,0,0,0,1.059
2023/4/20,Glenbard Wastewater Authority,"Glen Ellyn, IL",371983562,407024516.5,340722697.6,3969.079567,1948.282537,6008.338674,1.177
2023/4/24,Glenbard Wastewater Authority,"Glen Ellyn, IL",365406222.9,374575819.2,356246690.6,0,0,0,1.225
2023/4/25,Glenbard Wastewater Authority,"Glen Ellyn, IL",431548596.1,449731387.6,415940189.6,2855.726342,708.1811197,4759.600573,1.005
2023/4/27,Glenbard Wastewater Authority,"Glen Ellyn, IL",243351077,274613466.8,205917964.2,1636.980457,545.2465672,2950.042175,0.868
2023/5/2,Glenbard Wastewater Authority,"Glen Ellyn, IL",634936742.1,647242611,622653274.8,0,0,0,1.796
2023/5/4,Glenbard Wastewater Authority,"Glen Ellyn, IL",680534635.1,719711190.7,638679519.8,0,0,0,1.258
2023/5/8,Glenbard Wastewater Authority,"Glen Ellyn, IL",386776971.5,413388862.4,358561046.4,2822.665283,1730.844166,4298.966832,1.175
2023/5/9,Glenbard Wastewater Authority,"Glen Ellyn, IL",684201525.5,728699520.8,642813893.4,0,0,0,1.199
2023/5/11,Glenbard Wastewater Authority,"Glen Ellyn, IL",494088657.9,540742536.3,439564674,0,0,0,1.415
2023/5/15,Glenbard Wastewater Authority,"Glen Ellyn, IL",352986038.1,363194022.7,342787901.3,0,0,0,1.094
2023/5/16,Glenbard Wastewater Authority,"Glen Ellyn, IL",428098336,456452541,399333591.8,0,0,0,1.5
2023/5/18,Glenbard Wastewater Authority,"Glen Ellyn, IL",317901729.6,344469363.2,294388172.3,0,0,0,1.245
2023/5/22,Glenbard Wastewater Authority,"Glen Ellyn, IL",470403095.3,500551311.1,439744458.1,0,0,0,1.626
2023/5/23,Glenbard Wastewater Authority,"Glen Ellyn, IL",379594311.6,391509491.1,367690661,0,0,0,1.104
2023/5/25,Glenbard Wastewater Authority,"Glen Ellyn, IL",387157024,415736065.5,361055755.6,10908.58681,5475.97088,17514.14729,0.844
2023/5/30,Glenbard Wastewater Authority,"Glen Ellyn, IL",198251268.8,205856508.2,190651134.2,0,0,0,1.19
2023/6/1,Glenbard Wastewater Authority,"Glen Ellyn, IL",363393031.1,375804471.8,349945884.7,0,0,0,0.847
2023/6/5,Glenbard Wastewater Authority,"Glen Ellyn, IL",263182401.7,288186613.7,240244706.5,0,0,0,1.179
2023/6/6,Glenbard Wastewater Authority,"Glen Ellyn, IL",1019773405,1045900555,993783610.6,0,0,0,1.612
2023/6/8,Glenbard Wastewater Authority,"Glen Ellyn, IL",352278832.4,362726744.7,341840402.2,0,0,0,1.335
2023/6/12,Glenbard Wastewater Authority,"Glen Ellyn, IL",449079072.7,500839242.9,402739698.9,0,0,0,1.27
2023/6/13,Glenbard Wastewater Authority,"Glen Ellyn, IL",227437490.8,236024830.2,218856408.5,0,0,0,1.757
2023/6/15,Glenbard Wastewater Authority,"Glen Ellyn, IL",220637857.1,251747710.2,189698318,0,0,0,2.899
2023/6/19,Glenbard Wastewater Authority,"Glen Ellyn, IL",428072735.8,440899160.9,413953902.6,0,0,0,1.119
2023/6/20,Glenbard Wastewater Authority,"Glen Ellyn, IL",371940727.4,392688648.2,352097483.2,0,0,0,1.305
2023/6/22,Glenbard Wastewater Authority,"Glen Ellyn, IL",235828179.3,265228581.5,203748605,0,0,0,1.302
2023/6/23,Glenbard Wastewater Authority,"Glen Ellyn, IL",261486176.5,269834227.2,253145033.3,0,0,0,0.975
2023/6/27,Glenbard Wastewater Authority,"Glen Ellyn, IL",161120213.5,218570329,109705187.1,0,0,0,1.063
2023/6/29,Glenbard Wastewater Authority,"Glen Ellyn, IL",213405515.4,225566422.3,202236510.2,0,0,0,1.504
2023/7/3,Glenbard Wastewater Authority,"Glen Ellyn, IL",301558474,345553906.4,255181508,0,0,0,1.132
2023/7/6,Glenbard Wastewater Authority,"Glen Ellyn, IL",652748368.1,677075195.4,632640063.3,0,0,0,1.577
2023/7/10,Glenbard Wastewater Authority,"Glen Ellyn, IL",268117983.7,297266486.5,234962642.1,0,0,0,0.72
2023/7/11,Glenbard Wastewater Authority,"Glen Ellyn, IL",328483972.4,339568385.1,317408832.8,0,0,0,1.587
2023/7/13,Glenbard Wastewater Authority,"Glen Ellyn, IL",230250433.7,258223516.2,203275322.2,3873.927341,2013.13765,6632.227813,1.054
2023/7/17,Glenbard Wastewater Authority,"Glen Ellyn, IL",403604177.7,443205304.3,364817336,0,0,0,1.121
2023/7/18,Glenbard Wastewater Authority,"Glen Ellyn, IL",490005341.6,505976510.5,474015039.8,6636.023656,3352.504738,10106.79533,2.383
2023/7/20,Glenbard Wastewater Authority,"Glen Ellyn, IL",394063518.9,438042409.3,351044128.6,0,0,0,0.733
2023/7/24,Glenbard Wastewater Authority,"Glen Ellyn, IL",79634037.08,83611855.91,75658349,0,0,0,2.556
2023/7/25,Glenbard Wastewater Authority,"Glen Ellyn, IL",369054228.9,378053472.4,360065221.9,0,0,0,1.25
2023/7/27,Glenbard Wastewater Authority,"Glen Ellyn, IL",365288223.3,406533271.8,324990540.9,0,0,0,1.336
2022/8/12,Turkey Creek Water Reclamation Facility,"Pinson, AL",249996596.1,262154955.7,237844359.6,0,0,0,1.21
2022/8/15,Turkey Creek Water Reclamation Facility,"Pinson, AL",276367376.9,352570715.5,197023388.8,0,0,0,1.198
2022/8/29,Turkey Creek Water Reclamation Facility,"Pinson, AL",446617203.1,461261153.6,431985738.4,0,0,0,0.743
2022/8/31,Turkey Creek Water Reclamation Facility,"Pinson, AL",554462705.6,588326711.9,522080558.9,0,0,0,2.33
2022/9/2,Turkey Creek Water Reclamation Facility,"Pinson, AL",287073123.9,297919467.4,276233967.1,0,0,0,2.215
2022/9/9,Turkey Creek Water Reclamation Facility,"Pinson, AL",297687504.7,325502817.7,268903000.7,0,0,0,1.334
2022/9/12,Turkey Creek Water Reclamation Facility,"Pinson, AL",157730021.9,166254790.1,148606293.4,3334.658767,1914.916849,5326.326137,1.255
2022/9/14,Turkey Creek Water Reclamation Facility,"Pinson, AL",675287947.3,967577778.6,411827271.3,14935.972,8695.511108,21956.16648,2.612
2022/9/16,Turkey Creek Water Reclamation Facility,"Pinson, AL",318297808,333126345.5,303476969.5,0,0,0,1.396
2022/9/19,Turkey Creek Water Reclamation Facility,"Pinson, AL",284852795.7,296427753.2,273284818.2,11370.82516,6972.510997,17318.03479,1.204
2022/9/23,Turkey Creek Water Reclamation Facility,"Pinson, AL",100214449.6,107857050.2,92574464.7,0,0,0,1.646
2022/9/26,Turkey Creek Water Reclamation Facility,"Pinson, AL",218228115.2,236980744,200623541.6,6861.241123,3940.026858,10959.2761,1.366
2022/9/28,Turkey Creek Water Reclamation Facility,"Pinson, AL",57557831.83,61101025.06,54016130.35,5659.95946,1839.065712,9663.464505,1.962
2022/9/30,Turkey Creek Water Reclamation Facility,"Pinson, AL",231399489.9,258226167.3,203336203.2,0,0,0,1.23
2022/10/3,Turkey Creek Water Reclamation Facility,"Pinson, AL",809934097.6,855221557.3,764667921.8,0,0,0,1.629
2022/10/5,Turkey Creek Water Reclamation Facility,"Pinson, AL",171599070.2,191819936.6,152525479.9,3878.95017,1206.999475,6776.485931,1.396
2022/10/7,Turkey Creek Water Reclamation Facility,"Pinson, AL",180453200.6,189230663.8,171921014.2,0,0,0,1.095
2022/10/10,Turkey Creek Water Reclamation Facility,"Pinson, AL",3316363636,3452121212,3180606061,0,0,0,0.81
2022/10/12,Turkey Creek Water Reclamation Facility,"Pinson, AL",1784752546,2043148513,1553756278,0,0,0,1.49
2022/10/14,Turkey Creek Water Reclamation Facility,"Pinson, AL",258312056.8,278963510.2,240934710.5,0,0,0,1.009
2022/10/17,Turkey Creek Water Reclamation Facility,"Pinson, AL",320950964.7,345357652.1,296554704.1,0,0,0,1.064
2022/10/19,Turkey Creek Water Reclamation Facility,"Pinson, AL",340893660,421342556,256500384.4,39070.29383,28421.16357,52096.47651,1.993
2022/10/21,Turkey Creek Water Reclamation Facility,"Pinson, AL",134386400.2,141451359.9,127324913.3,0,0,0,1.096
2022/10/24,Turkey Creek Water Reclamation Facility,"Pinson, AL",192041152.3,215553822.7,164182672.4,0,0,0,1.101
2022/10/26,Turkey Creek Water Reclamation Facility,"Pinson, AL",438127984,495800997,377804257.1,0,0,0,2.168
2022/10/28,Turkey Creek Water Reclamation Facility,"Pinson, AL",226972587.6,236343739.2,217607245.4,11216.3063,3510.298739,17915.64145,1.096
2022/10/31,Turkey Creek Water Reclamation Facility,"Pinson, AL",230786510.1,241595426.2,219228486,0,0,0,0.597
2022/11/2,Turkey Creek Water Reclamation Facility,"Pinson, AL",162500163.9,177206263.8,147802570.5,0,0,0,1.429
2022/11/4,Turkey Creek Water Reclamation Facility,"Pinson, AL",226422545,246394967.2,208755769.1,0,0,0,1.06
2022/11/7,Turkey Creek Water Reclamation Facility,"Pinson, AL",310798654.6,333271146.7,289744596.7,0,0,0,1.102
2022/11/9,Turkey Creek Water Reclamation Facility,"Pinson, AL",254967583.5,277281528,231621830.1,0,0,0,1.472
2022/11/11,Turkey Creek Water Reclamation Facility,"Pinson, AL",292032104.5,305756795.3,278314921,0,0,0,3.397
2022/11/14,Turkey Creek Water Reclamation Facility,"Pinson, AL",279319158.5,345210506.1,213462493.8,0,0,0,1.126
2022/11/16,Turkey Creek Water Reclamation Facility,"Pinson, AL",386223449.7,398976211.6,373481038.4,64274.83956,51267.76695,79318.95256,1.677
2022/11/18,Turkey Creek Water Reclamation Facility,"Pinson, AL",157733629,195986243.4,120981072.3,0,0,0,0.809
2022/11/21,Turkey Creek Water Reclamation Facility,"Pinson, AL",205353398.9,214848648.8,195863596.6,20979.82063,13975.2616,30007.95841,1.353
2022/11/23,Turkey Creek Water Reclamation Facility,"Pinson, AL",1086887699,1141868591,1031935628,0,0,0,0.911
2022/11/28,Turkey Creek Water Reclamation Facility,"Pinson, AL",344723346.1,359546363.4,331504952.6,0,0,0,1.322
2022/11/30,Turkey Creek Water Reclamation Facility,"Pinson, AL",231126994.9,240120534.4,222140622,0,0,0,0.949
2022/12/2,Turkey Creek Water Reclamation Facility,"Pinson, AL",259171663.8,277274531.1,239499873,21486.15734,14728.40773,30051.98861,1.441
2022/12/5,Turkey Creek Water Reclamation Facility,"Pinson, AL",132247801.1,139923356.9,124575723.2,0,0,0,1.086
2022/12/7,Turkey Creek Water Reclamation Facility,"Pinson, AL",1204014588,1294803874,1113291015,0,0,0,0.596
2022/12/9,Turkey Creek Water Reclamation Facility,"Pinson, AL",465861080.9,529762894,403393867.7,0,0,0,0.922
2022/12/12,Turkey Creek Water Reclamation Facility,"Pinson, AL",273748931.9,301264207.6,241168043.4,0,0,0,1.094
2022/12/14,Turkey Creek Water Reclamation Facility,"Pinson, AL",163594890.8,178596660.1,148603157.8,0,0,0,0.977
2022/12/16,Turkey Creek Water Reclamation Facility,"Pinson, AL",278767199.5,330712134.3,231842640.9,0,0,0,0.593
2022/12/19,Turkey Creek Water Reclamation Facility,"Pinson, AL",200677063,212484415.7,188875264.5,0,0,0,0.846
2023/2/13,Turkey Creek Water Reclamation Facility,"Pinson, AL",51135055.23,58936293.93,44055950.63,0,0,0,1.022
2023/2/15,Turkey Creek Water Reclamation Facility,"Pinson, AL",110690018.2,118851734,102531362.9,0,0,0,1.272
2023/2/17,Turkey Creek Water Reclamation Facility,"Pinson, AL",128780310.6,134873175.5,122690897.4,0,0,0,1.076
2023/2/20,Turkey Creek Water Reclamation Facility,"Pinson, AL",101989202.4,122495708.2,76611626.28,0,0,0,1.044
2023/2/22,Turkey Creek Water Reclamation Facility,"Pinson, AL",190780676,202850014.9,178717876.6,0,0,0,1.049
2023/2/24,Turkey Creek Water Reclamation Facility,"Pinson, AL",53611870.72,57864269.77,49360871.72,20526.62381,3369.223212,36529.78681,0.693
2023/2/27,Turkey Creek Water Reclamation Facility,"Pinson, AL",138886877.6,146815427.9,130961992.1,0,0,0,1.291
2023/3/1,Turkey Creek Water Reclamation Facility,"Pinson, AL",628438184.6,646923053,609970496.5,0,0,0,1.192
2023/3/3,Turkey Creek Water Reclamation Facility,"Pinson, AL",263471192.3,276947542,249293482.5,0,0,0,1.318
2023/3/6,Turkey Creek Water Reclamation Facility,"Pinson, AL",417136637.4,433976281.3,400307387.1,0,0,0,0.843
2023/3/8,Turkey Creek Water Reclamation Facility,"Pinson, AL",163641340.2,190064511.1,135277389.3,0,0,0,1.302
2023/3/10,Turkey Creek Water Reclamation Facility,"Pinson, AL",163953913.5,181876731.4,145767689.4,0,0,0,1.113
2023/3/13,Turkey Creek Water Reclamation Facility,"Pinson, AL",133869174.4,144214765.6,123558288.8,0,0,0,0.683
2023/3/15,Turkey Creek Water Reclamation Facility,"Pinson, AL",141635353,150241133.1,133033627.1,0,0,0,1.147
2023/3/17,Turkey Creek Water Reclamation Facility,"Pinson, AL",192344138.6,200526497,184167682.1,0,0,0,0.88
2023/3/20,Turkey Creek Water Reclamation Facility,"Pinson, AL",232771250.4,245421371.5,220208079.1,0,0,0,1.456
2023/3/22,Turkey Creek Water Reclamation Facility,"Pinson, AL",267824826.3,310207182.7,225351250.4,0,0,0,1.332
2023/3/24,Turkey Creek Water Reclamation Facility,"Pinson, AL",279712865.7,346573630.8,210759710.5,0,0,0,0.719
2023/3/27,Turkey Creek Water Reclamation Facility,"Pinson, AL",450516456.1,533903488,358619397.2,0,0,0,0.967
2023/3/29,Turkey Creek Water Reclamation Facility,"Pinson, AL",259929620.6,277870069.2,241996311,0,0,0,1.64
2023/3/31,Turkey Creek Water Reclamation Facility,"Pinson, AL",167544356.2,175258681.3,159834848,0,0,0,1.029
2023/4/3,Turkey Creek Water Reclamation Facility,"Pinson, AL",211540814.2,229061572.7,191444021.7,0,0,0,1.221
2023/4/5,Turkey Creek Water Reclamation Facility,"Pinson, AL",442203162.4,457853642.2,426564954.2,4720.440582,1515.438694,8081.462482,1.332
2023/4/10,Turkey Creek Water Reclamation Facility,"Pinson, AL",278439710.1,292144735.6,264742343.9,0,0,0,1.403
2023/4/12,Turkey Creek Water Reclamation Facility,"Pinson, AL",166446051.2,174277592.6,158619546.7,0,0,0,1.441
2023/4/13,Turkey Creek Water Reclamation Facility,"Pinson, AL",13860516183,16031473219,12065974702,0,0,0,0.916
2023/4/14,Turkey Creek Water Reclamation Facility,"Pinson, AL",242472050.6,257458319.1,227498121.7,0,0,0,1.319
2023/4/17,Turkey Creek Water Reclamation Facility,"Pinson, AL",463079339.2,513666926.1,411458278.3,0,0,0,1.601
2023/4/19,Turkey Creek Water Reclamation Facility,"Pinson, AL",241782310.2,250828100.7,232743498,0,0,0,1.168
2023/4/21,Turkey Creek Water Reclamation Facility,"Pinson, AL",280753873.9,293453893.2,268061440.7,0,0,0,1.503
2023/4/24,Turkey Creek Water Reclamation Facility,"Pinson, AL",381718207.4,440329047.3,329044379.3,0,0,0,1.473
2023/4/26,Turkey Creek Water Reclamation Facility,"Pinson, AL",529615686.4,621687219.5,439399362,0,0,0,0.886
2023/4/28,Turkey Creek Water Reclamation Facility,"Pinson, AL",594741075.3,658487141.9,533243634.3,0,0,0,0.888
2023/5/1,Turkey Creek Water Reclamation Facility,"Pinson, AL",293112505.7,303965250.6,281366996.1,0,0,0,1.207
2023/5/3,Turkey Creek Water Reclamation Facility,"Pinson, AL",328546322.2,355417967.1,299944110.8,0,0,0,1.128
2023/5/5,Turkey Creek Water Reclamation Facility,"Pinson, AL",234046874,266515294.6,201072047.7,0,0,0,1.14
2023/5/8,Turkey Creek Water Reclamation Facility,"Pinson, AL",159489585.2,170534367.4,148231681,0,0,0,1.227
2023/5/10,Turkey Creek Water Reclamation Facility,"Pinson, AL",210376676.9,231739481.9,192249218.8,0,0,0,0.919
2023/5/12,Turkey Creek Water Reclamation Facility,"Pinson, AL",154542743.8,164604965.3,145117371.4,0,0,0,1.255
2023/5/15,Turkey Creek Water Reclamation Facility,"Pinson, AL",342593795.6,360150655,325047253.8,0,0,0,1.286
2023/5/17,Turkey Creek Water Reclamation Facility,"Pinson, AL",326435526.6,341355265.3,311524617.6,0,0,0,1.042
2023/5/19,Turkey Creek Water Reclamation Facility,"Pinson, AL",213457369,245721435.6,182541718.9,0,0,0,1.17
2023/5/22,Turkey Creek Water Reclamation Facility,"Pinson, AL",223277744,237784830.7,208777872.7,0,0,0,0.855
2023/5/24,Turkey Creek Water Reclamation Facility,"Pinson, AL",196755695.7,205445433.2,188071341.7,0,0,0,1.086
2023/5/29,Turkey Creek Water Reclamation Facility,"Pinson, AL",198062359.8,217733742,178222769.3,0,0,0,0.914
2023/5/31,Turkey Creek Water Reclamation Facility,"Pinson, AL",218193062.3,229119437,207272694.2,0,0,0,1.841
2023/6/2,Turkey Creek Water Reclamation Facility,"Pinson, AL",342555296.6,355924658.7,329195568.6,0,0,0,1.013
2023/6/5,Turkey Creek Water Reclamation Facility,"Pinson, AL",72001162.44,78548211.76,66065470.38,0,0,0,0.895
2023/6/7,Turkey Creek Water Reclamation Facility,"Pinson, AL",216225857.2,224231778,208225754.4,0,0,0,1.938
2023/6/9,Turkey Creek Water Reclamation Facility,"Pinson, AL",154259763.4,173431233,135167576,0,0,0,1.172
2023/6/12,Turkey Creek Water Reclamation Facility,"Pinson, AL",277669387.1,289094935.8,266251133.6,0,0,0,0.685
2023/6/14,Turkey Creek Water Reclamation Facility,"Pinson, AL",426028197.7,458769129.5,388879188.5,0,0,0,1.133
2023/6/16,Turkey Creek Water Reclamation Facility,"Pinson, AL",635485500.8,698418918.2,568183390.2,0,0,0,1.866
2023/6/19,Turkey Creek Water Reclamation Facility,"Pinson, AL",509548026.9,548933981.9,474517008.4,6178.868465,3140.377782,9869.291362,0.793
2023/6/21,Turkey Creek Water Reclamation Facility,"Pinson, AL",323687189.3,389166167.3,256762649,0,0,0,1.382
2023/6/23,Turkey Creek Water Reclamation Facility,"Pinson, AL",261930139.5,272681924.5,251036182.4,0,0,0,1.96
2023/6/26,Turkey Creek Water Reclamation Facility,"Pinson, AL",533960837.4,599299817.2,469349490.4,0,0,0,1.458
2023/6/28,Turkey Creek Water Reclamation Facility,"Pinson, AL",403895271.4,443466743.1,361809611.7,0,0,0,1.408
2023/6/30,Turkey Creek Water Reclamation Facility,"Pinson, AL",250558972.6,267508607.5,231889742.3,0,0,0,0.76
2023/7/3,Turkey Creek Water Reclamation Facility,"Pinson, AL",239715719.8,263261814.5,215993867.8,0,0,0,0.865
2023/7/5,Turkey Creek Water Reclamation Facility,"Pinson, AL",328947448.7,371316146.8,289448769.8,0,0,0,1.901
2023/7/7,Turkey Creek Water Reclamation Facility,"Pinson, AL",329255404.6,345593233.8,312998091.4,0,0,0,1.784
2023/7/10,Turkey Creek Water Reclamation Facility,"Pinson, AL",309672457.7,412226795,215700518.9,0,0,0,0.919
2023/7/12,Turkey Creek Water Reclamation Facility,"Pinson, AL",132975840,176767783.9,91761424.93,0,0,0,1.83
2023/7/14,Turkey Creek Water Reclamation Facility,"Pinson, AL",632315953.6,667616335.3,597031339,0,0,0,0.981
2023/7/17,Turkey Creek Water Reclamation Facility,"Pinson, AL",146398478.2,168293691,128795745.8,0,0,0,1.08
2023/7/21,Turkey Creek Water Reclamation Facility,"Pinson, AL",186943449.7,203098664.5,168457677.1,0,0,0,2.332
2023/7/24,Turkey Creek Water Reclamation Facility,"Pinson, AL",258060553.1,295369753.2,225792674.5,0,0,0,0.773
2023/7/26,Turkey Creek Water Reclamation Facility,"Pinson, AL",132247866.7,143509114.6,120993688.7,0,0,0,1.421
2023/7/28,Turkey Creek Water Reclamation Facility,"Pinson, AL",133668930.5,147511167.9,117856604.8,0,0,0,1.043
2023/2/20,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",421303969.1,463360673.9,375842089.5,0,0,0,0.671
2023/2/22,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",314900134.9,329961554.6,297840696.9,0,0,0,0.872
2023/2/24,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",265539194.7,320028347.4,211600630,0,0,0,1.169
2023/2/27,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",98431417.33,115265852.4,81069398.54,0,0,0,0.583
2023/3/1,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",404198824.9,526891925.8,300631582.6,0,0,0,0.846
2023/3/3,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",196049367.1,280217614,107824017.3,5764.251431,1864.105191,9868.516226,0.852
