"","date","count","positive","concentration","low","median","upr","low_observed","median_observed","upr_observed"
"198",2022-07-17,6,4,4.26360253289584,3.4125745258346,3.47298238294292,3.53325672057146,3.18260110664008,3.4711435010563,3.76175137612988
"199",2022-07-18,6,4,3.820268513976,3.40556738388234,3.46669253569996,3.52812993726754,3.18919800855507,3.46809791785552,3.75589391346131
"200",2022-07-19,6,6,3.52811017599875,3.39939161474496,3.46043576231177,3.52165145474926,3.17271051059861,3.45914662692027,3.7399580900914
"201",2022-07-20,6,5,3.53267789796732,3.39251848955758,3.45410189742538,3.51495350873105,3.16975239280299,3.45402586116883,3.73753484367224
"202",2022-07-21,6,4,3.90026243697469,3.38598465078243,3.4472798430765,3.50741767091942,3.16293530143644,3.44345657573489,3.72180846052619
"203",2022-07-22,6,4,3.68783158397774,3.37796894789761,3.44004101577652,3.49980391771083,3.15881672802241,3.44215343044472,3.71842092327573
"204",2022-07-23,6,5,3.87514684502045,3.37059555547698,3.43321228132074,3.49277273781771,3.15279310929127,3.4359995564514,3.70895962537565
"205",2022-07-24,6,3,3.86327467598487,3.36330800921988,3.4260061677716,3.4869984440608,3.14306325746576,3.428911916158,3.70921399314116
"206",2022-07-25,6,4,3.71462250900992,3.3552142781976,3.41891591233537,3.48029205490441,3.14131190120451,3.41961638354115,3.70037312912678
"207",2022-07-26,6,3,3.82981582599638,3.34860575118814,3.41171858801118,3.4726700226621,3.13104703432829,3.41369909748245,3.68311145901433
"208",2022-07-27,6,3,3.32995292309324,3.34068069160218,3.40454230152273,3.46621112921149,3.11829900882184,3.4033083667922,3.68041543819104
"209",2022-07-28,6,5,3.62822791602978,3.33406521118083,3.39773535563195,3.45973383062785,3.1151876140371,3.39985104407381,3.68155917422554
"210",2022-07-29,6,4,3.39853577204332,3.32682460621032,3.39147073146022,3.45374505844869,3.10834842065041,3.3897474756247,3.67475729568102
"211",2022-07-30,6,3,3.70490071201758,3.31936419894622,3.38548575597682,3.4466677059904,3.10295901519323,3.38641835844775,3.65564190101819
"212",2022-07-31,6,4,3.48562747104253,3.31368351088836,3.38024146154291,3.44148902241687,3.10141288170343,3.38204773313583,3.66161624773817
"213",2022-08-01,6,3,3.12213485004694,3.31028025835288,3.37501979644197,3.43730524072358,3.08213880196576,3.37632259028562,3.65578694423411
"214",2022-08-02,5,2,3.6207941080362,3.30619452800362,3.37147456049378,3.43330477486573,3.08582807191084,3.36960216680682,3.6479608577593
"215",2022-08-03,6,3,3.6596816839795,3.30239353771999,3.368413993767,3.43079465688053,3.08409422155302,3.36795838396943,3.64721949873359
"216",2022-08-04,6,4,3.63213294404654,3.30018493660903,3.36652362279498,3.4291508044071,3.08608661119371,3.36582588381212,3.64685578401398
"217",2022-08-05,6,2,3.58370531394624,3.29893505440941,3.36591695064826,3.42709001582064,3.06873810415266,3.36634627534109,3.64127004598624
"218",2022-08-06,6,3,3.37043581494482,3.29924917195824,3.36534454069676,3.42674874833548,3.09027059736329,3.3655663245518,3.63262993680969
"219",2022-08-07,6,3,3.56946627001544,3.29939457648709,3.36593787448946,3.42661229354949,3.0876781234703,3.36754728131522,3.64604913753018
"220",2022-08-08,6,4,3.58861305196936,3.30091647474176,3.36673383854469,3.42782361661667,3.08486861326814,3.36552474452079,3.63462005035929
"221",2022-08-09,6,3,3.63356835999726,3.3028915166869,3.3683894149605,3.42801840940865,3.08357662996688,3.37109079855809,3.64624678613115
"222",2022-08-10,6,5,3.2985943759185,3.30427639024532,3.3700051757992,3.43009631629243,3.08792315431863,3.36721017776699,3.64841563395257
"223",2022-08-11,5,3,3.49178578904566,3.30664537371649,3.37170598292022,3.43073437683058,3.07912498262629,3.36917947670912,3.65231233473023
"224",2022-08-12,6,6,3.44205231302946,3.30849108029796,3.37315272721061,3.43181887915672,3.08883824975008,3.37294188383592,3.65300179262595
"225",2022-08-13,6,5,3.5076498970055,3.31069141834626,3.37446972191847,3.43381552997866,3.08802682019488,3.37333709132283,3.6481874505954
"226",2022-08-14,6,5,3.29373065409037,3.31201773837266,3.37558129792454,3.43366308643422,3.08557554230156,3.37500008086562,3.6490958215886
"227",2022-08-15,6,3,3.34783236090767,3.31203995682746,3.37664664715896,3.43469946511009,3.09204063466331,3.37499346195597,3.65848331326511
"228",2022-08-16,6,3,3.78839669398998,3.31323033948092,3.37789699522464,3.43493936292135,3.08874893172652,3.37524249776288,3.65715978181778
"229",2022-08-17,6,3,3.45621007701136,3.3146150779789,3.3785208903583,3.43629287398219,3.09125006360321,3.37656605989946,3.66219701864421
"230",2022-08-18,6,3,3.63600947300236,3.31613970466623,3.37992925564659,3.43789420871035,3.09346157637248,3.3782436469947,3.65381551454751
"231",2022-08-19,6,3,3.53010126297973,3.31868036544966,3.38163832895478,3.4394373998202,3.09410757241964,3.38309272257333,3.65779941129143
"232",2022-08-20,6,3,3.36369250303209,3.32127498670598,3.38349235945346,3.44165140222891,3.09956750141553,3.38580528104138,3.66321807078319
"233",2022-08-21,6,3,3.39701319005695,3.32396331778754,3.38539514659031,3.44374778760191,3.10797453170086,3.38645323546054,3.66383320742004
"234",2022-08-22,6,3,3.322327220046,3.32620473786193,3.38816445204998,3.4457369668431,3.09273954753373,3.38889516265972,3.6667008511771
"235",2022-08-23,6,4,3.43459458796131,3.32801973691637,3.39037786822335,3.44918162517948,3.10497590678766,3.39174718609988,3.66372875187315
"236",2022-08-24,5,5,3.56300033402517,3.33031643355594,3.39270440818839,3.45182254458847,3.11648390631938,3.39411241405098,3.65854541123817
"237",2022-08-25,6,4,3.5958953830229,3.33215735868038,3.3941443758439,3.45366621440389,3.12158660277467,3.39221850039651,3.67277456277578
"238",2022-08-26,6,5,3.58189230804174,3.33286806207416,3.39521451665071,3.45425420121286,3.1097929575007,3.39592964060913,3.67633695747145
"239",2022-08-27,6,4,3.41009024596895,3.33446706275036,3.39585740143133,3.45456785426784,3.11654162447051,3.39560972350575,3.67426067673105
"240",2022-08-28,6,5,3.19712174496278,3.33476417711075,3.39559826290495,3.45481296864891,3.11547925289903,3.39454690459455,3.67207218505769
"241",2022-08-29,6,4,3.69095375201933,3.33485154317659,3.39577565938671,3.45448995808755,3.10903704227203,3.39234671470956,3.67499617191303
"242",2022-08-30,6,2,3.68491002498345,3.33475497338966,3.39520858663307,3.45436532859945,3.11872364170168,3.3931762242915,3.68161649571753
"243",2022-08-31,6,5,3.25224281688052,3.33483040135339,3.39471601972926,3.45441732887189,3.10850742979456,3.39090972988247,3.67753986807797
"244",2022-09-01,6,5,3.45928853206129,3.33390731339163,3.39449049828033,3.45407518730603,3.10919601230377,3.39212408301121,3.67404580545079
"245",2022-09-02,6,4,3.27876272904118,3.33416584959669,3.39391195886634,3.45290376106733,3.10947589293818,3.39012319254607,3.6717462347599
"246",2022-09-03,6,2,3.27627620703356,3.33420030310197,3.39361278567818,3.45231774568037,3.1198056109231,3.39650886063777,3.68352886408415
"247",2022-09-04,6,3,3.50793617503175,3.33246960944422,3.39352682713807,3.45239408815666,3.10887816718429,3.39699293419432,3.67176683773972
"248",2022-09-05,6,4,3.40217763001954,3.33118646908885,3.3931564466492,3.45230193637278,3.10628941558691,3.39526328410348,3.67877112463422
"249",2022-09-06,6,4,3.58262905705144,3.33067841785683,3.39277634493485,3.45233768237779,3.11109143723904,3.3920589255555,3.67112853571928
"250",2022-09-07,6,4,3.39531869803698,3.32986777350154,3.39219947524281,3.45121962950367,3.10273264954413,3.39422558770914,3.67306192761476
"251",2022-09-08,6,5,3.45995757906564,3.33003231374691,3.39128890232837,3.45065800184362,3.10751663506863,3.39213296719156,3.67290238043966
"252",2022-09-09,6,4,3.20169559209098,3.32811906198163,3.39028106791366,3.44923260598421,3.10521986825488,3.38837467990881,3.6673318155056
"253",2022-09-10,6,3,3.504610773987,3.32721778874896,3.388586231988,3.44864213238999,3.10868341319818,3.38833713103735,3.66587972260993
"254",2022-09-11,6,4,3.54042244403372,3.32610847897276,3.3869179786962,3.44616968124381,3.10108037098798,3.39073516945156,3.66537982085352
"255",2022-09-12,6,2,2.99084286501263,3.32449764067466,3.38447342742872,3.4431498120563,3.10513012770355,3.38521119497098,3.66434975383085
"256",2022-09-13,6,4,3.32313489809053,3.32218849187858,3.38233960375615,3.44027300655965,3.10202245643553,3.38140560125878,3.66917880485021
"257",2022-09-14,6,5,3.5894758699535,3.31840354771879,3.37973113877182,3.43864255948698,3.09633082825742,3.37565249288459,3.65818440293953
"258",2022-09-15,5,4,3.32521447691143,3.31450240258824,3.3762387827546,3.43477123540072,3.09728700814405,3.38189303762704,3.66823648191327
"259",2022-09-16,6,5,3.19759538386745,3.30972805487987,3.37253912655395,3.43044000441911,3.08857134877506,3.37055130006731,3.65379886635262
"260",2022-09-17,6,5,3.39896338794803,3.30459670263315,3.36796232270313,3.42623510645967,3.08579977647003,3.36153214548154,3.66480628306536
"261",2022-09-18,5,3,3.07212289516334,3.29879114664779,3.36303222619195,3.42111545186609,3.08064851769146,3.36206576126536,3.6532576910518
"262",2022-09-19,6,3,3.31995444600452,3.29383662029503,3.35815225214062,3.41750375825545,3.0654502687493,3.35674624817587,3.64233476858489
"263",2022-09-20,5,4,3.25645306890321,3.28794743839285,3.35267931197814,3.4131141758035,3.06930291707937,3.35309908902752,3.63528689902745
"264",2022-09-21,5,2,3.03654177904742,3.2822273998775,3.34765308358579,3.40892395765754,3.06944844475922,3.35057779595742,3.63444698784331
"265",2022-09-22,6,2,3.18212312389392,3.27584172281743,3.34279610152454,3.40375937349401,3.06097844745834,3.33926072845641,3.61924300941317
"266",2022-09-23,6,4,3.38519791491864,3.27132995311807,3.33846444364609,3.39971678898097,3.04798305093127,3.33267628562425,3.62034906001695
"267",2022-09-24,6,4,3.20513628511852,3.26724654463001,3.33400640197342,3.39634727732552,3.0508319710973,3.33245074549677,3.60785810945523
"268",2022-09-25,6,2,3.14152528609886,3.26367200004079,3.33038213980687,3.39224820577857,3.04418045383995,3.33079042518652,3.61412027160794
"269",2022-09-26,6,3,3.22456254105926,3.26001083392458,3.32740183685612,3.38957415912881,3.03645431601097,3.32570686783876,3.60685518348873
"270",2022-09-27,5,3,3.27102454711618,3.25692101328066,3.32546251702543,3.38749218719925,3.0458857758373,3.32625123847219,3.61046481226891
"271",2022-09-28,6,1,3.63326784297084,3.25447995465379,3.32362141759929,3.38420520591752,3.03992600627318,3.32331445052741,3.6025900371761
"272",2022-09-29,6,6,3.24747725496215,3.25339837717423,3.32288405492951,3.38312661642981,3.04507958998199,3.32005744840779,3.60172651950622
"273",2022-09-30,6,1,3.09678885400644,3.25307733556797,3.32210950558939,3.38241402674256,3.03370200845562,3.31964959156162,3.60010786326048
"274",2022-10-01,6,3,3.16750638098261,3.25289574838696,3.32235535433266,3.38296031959205,3.04109722277582,3.32537991294821,3.59470402556184
"275",2022-10-02,6,3,3.2046384399977,3.25356217138737,3.32224397990632,3.38439443306046,3.04514263682938,3.31851675317641,3.59775467652162
"276",2022-10-03,6,3,3.24794531996226,3.25324235661882,3.32292485030697,3.38656989483271,3.03559470724639,3.32331333640001,3.61446882228043
"277",2022-10-04,6,3,3.30828311797908,3.25290150061285,3.32438576582625,3.38809242892427,3.04401691304103,3.32422520601175,3.60746533941334
"278",2022-10-05,6,5,3.45240082698065,3.25204001645844,3.32547774530468,3.3914121335913,3.03465856310661,3.32941896259774,3.61076253161287
"279",2022-10-06,5,4,3.29978047791339,3.25103654091111,3.3267003424988,3.39507124880228,3.04277568285375,3.32496698967209,3.61037374550385
"280",2022-10-07,6,2,3.5205045650543,3.24827033925069,3.32777958445316,3.40160832184817,3.0479130883488,3.32551653611319,3.59937145965341
"281",2022-10-08,6,2,3.07118375993864,3.24390366305862,3.32907565630401,3.4092993406912,3.04881868856894,3.32523400029715,3.61998913825077
"282",2022-10-09,6,4,3.30582281489341,3.23833393304056,3.3298083521906,3.41708023777443,3.03665063427332,3.32890795897211,3.61548406513001
"283",2022-10-10,6,4,3.37089635305566,3.2324446973173,3.33176185967288,3.42741922357947,3.04427892570866,3.33040638222946,3.62311199621807
"284",2022-10-11,6,3,3.34907556506035,3.22441769302587,3.33280745912631,3.43907114153582,3.02819408950494,3.3317720484927,3.63845380560316
