"","time","incidence_2","wastewater","measured_ww","logWW","ND","ND_2","low_3_a","med_3_a","upr_3_a","error"
"1192",138,8.028466738,316.4921162,2.422094001,2.500362896,0,1,1.84291049116499,2.48905884726457,2.93489817953614,0.0113040487354299
"1202",139,9.094550392,358.5303097,3.126682932,2.554525876,0,0,1.57859687022784,2.30343843067793,2.80846805513621,0.251087445322069
"1212",140,10.30159181,406.1469425,2.597973463,2.608683188,0,3,2.58935173547885,2.60890991907645,2.62905434320558,0.000226731076446551
"1222",141,NA,NA,NA,2.662826706,NA,1,2.43115600914341,2.66619103327927,2.89701096894683,0.00336432727926583
"1232",142,NA,NA,NA,2.716953149,NA,3,2.69817066017211,2.71736165449554,2.73691022806688,0.000408505495538058
"1242",143,NA,NA,NA,2.771059125,NA,3,2.75176375446307,2.77131354549886,2.79066677091893,0.00025442049886415
"1252",144,NA,NA,NA,2.825141752,NA,1,2.59780152293215,2.78388545832781,2.96107450204534,0.041256293672189
"1262",145,NA,NA,NA,2.879196622,NA,2,2.44987760317682,2.7770860822479,3.07654575643307,0.1021105397521
"1272",146,NA,NA,NA,2.933220013,NA,2,2.37602927928936,2.76241999376152,3.09076601884075,0.170800019238484
"1282",147,NA,NA,NA,2.987207736,NA,3,2.96762428770875,2.98659081207875,3.00658796567869,0.000616923921247459
"1292",148,NA,NA,NA,3.041155059,NA,5,3.0222753566597,3.04167699880637,3.06175457994945,0.000521939806369165
"1302",149,NA,NA,NA,3.095056639,NA,5,3.07547892955625,3.09538554087168,3.11573974414159,0.000328901871675669
"1312",150,NA,NA,NA,3.148906438,NA,3,3.12883102633555,3.14835775780502,3.16716353987312,0.000548680194977003
"773",96,2.579498667,244.9010382,2.248484964,2.388990626,0,1,1.56143304610355,2.20555269602265,2.71428921681126,0.183437929977347
"783",97,2.223646234,211.1051638,3.2876224,2.324498857,0,0,1.13002468684549,1.93552601366195,2.54637400044816,0.388972843338054
"793",98,1.916894978,181.9752232,1.477735427,2.260012261,0,0,0.649884621567288,1.653747288299,2.41072497915827,0.606264972700997
"803",99,1.652467229,156.8664809,1.888250299,2.195530154,0,0,0.138772373185205,1.42062613611802,2.30687634755155,0.774904017881981
"813",100,1.652467229,135.223426,1.940870708,2.131051935,0,2,1.54579505816514,2.31055307526949,2.84753477970154,0.179501140269487
"823",101,1.652467229,120.7234579,2.265994038,2.081791667,0,0,1.20479876004884,2.10846303444914,2.71934751517378,0.0266713674491448
"833",102,1.652467229,111.0105563,1.887102329,2.045364279,0,1,1.4870662753015,2.26923760693374,2.82552894630917,0.223873327933743
"843",103,1.652467229,104.5055862,2.903706764,2.019139506,0,0,1.12752198276321,2.05521162967017,2.68245433128364,0.0360721236701709
"853",104,1.652467229,100.1501531,1.705112472,2.000651618,0,0,0.779509708540614,1.85069643296584,2.53764141209986,0.149955185034157
"863",105,1.652467229,97.23490632,1.814914203,1.9878222,0,0,0.480251150250382,1.63799915152272,2.45039866162925,0.349823048477276
"873",106,1.652467229,95.28445042,1.694604776,1.979022033,0,0,0.127848624296077,1.46747161058453,2.3658917546466,0.511550422415469
"883",107,1.652467229,93.98020128,2.273550569,1.973036371,0,0,-0.207541249429669,1.26668869413081,2.277983088097,0.706347676869189
"893",108,1.652467229,93.10867683,2.277824734,1.968990155,0,0,-0.519432764258282,1.15774559287043,2.24261266625223,0.811244562129567
"903",109,1.652467229,92.52683706,2.540399848,1.966267716,0,0,-0.631158279169685,1.08932575763037,2.20526503742091,0.876941958369633
"913",110,1.652467229,92.13885207,2.21439828,1.964442797,0,1,0.958863021397609,2.00101828728707,2.67710864288065,0.0365754902870699
"923",111,1.652467229,91.88053048,2.785794645,1.963223494,0,0,0.676778454714709,1.8511341400704,2.5990493813988,0.112089353929598
"933",112,1.652467229,91.70888256,2.620412964,1.962411402,0,0,0.430795900611517,1.7050740359437,2.52617340194063,0.257337366056301
"943",113,1.652467229,91.59512499,2.55462531,1.96187236,0,1,1.26104200412056,2.1761310181726,2.7551705870797,0.214258658172596
"953",114,1.652467229,91.51999264,1.570535077,1.961515977,0,0,1.00560605209423,2.00316484933973,2.66361605896094,0.0416488723397337
"963",115,1.652467229,91.4705966,2.18379798,1.961281512,0,0,0.722785179141899,1.84511183191597,2.56066880334862,0.116169680084035
"973",116,1.652467229,91.43831861,2.567407367,1.961128232,0,0,0.422393408192457,1.63620765297273,2.4863839381647,0.324920579027273
"983",117,1.652467229,91.41740014,1.157577252,1.961028866,0,0,0.0581509155221998,1.51426420110659,2.39043609091302,0.446764664893409
"993",118,0.66096104,91.403997,2.048241693,1.960965187,1,0,-0.168984130953529,1.35241901486725,2.33886898592808,0.608546172132754
"1003",119,0.749055526,73.31770605,2.212220286,1.865208868,0,0,-0.390996731813748,1.25127774760014,2.29279677672476,0.613931120399855
"1013",120,0.848898326,62.80076337,2.142750488,1.797964923,0,0,-0.440533363768918,1.17769223251091,2.2856947210511,0.620272690489089
"1023",121,0.960277638,57.57184663,1.016558555,1.76021016,0,0,-0.616925332611148,1.13084422972534,2.28496570207888,0.629365930274665
"1033",122,1.088681922,56.0978868,0.926627033,1.748946502,0,0,-0.847175648343094,1.05274773838455,2.25878463179899,0.696198763615449
"1043",123,1.233625935,57.45131401,2.087443587,1.759299966,0,0,-0.820043677006861,1.0717936889293,2.25009778589763,0.687506277070702
"1053",124,1.397824355,61.00151877,1.94116257,1.785340648,0,1,0.975107179414332,2.05318385006139,2.72672464064608,0.26784320206139
"1063",125,1.583883111,66.37529248,0.924404032,1.822006448,0,0,0.783792650395534,1.9149732817315,2.63113183997566,0.0929668337315028
"1073",126,1.794692179,73.36979517,1.019188822,1.865517307,0,1,1.49733984190141,2.27992809128333,2.84181232930625,0.414410784283325
"1083",127,2.033540627,81.90197013,2.014280993,1.913294349,0,0,1.18379541887174,2.10898148396905,2.72218606722353,0.195687134969046
"1093",128,2.304152992,91.97611141,1.739446534,1.963675044,0,1,1.52845124620648,2.31226164624198,2.83964471280403,0.348586602241982
"1103",129,2.610746764,103.6630057,2.267869275,2.015623797,0,0,1.24524655328245,2.11791622127796,2.71553640366555,0.102292424277965
