date,T_low,T_med,T_upper,R_low,R_med,R_upper
2022/10/19,1.121396158,1.24826264,1.433272008,1.234596688,1.40908332,1.629608544
2022/10/20,1.129581597,1.256302335,1.443291461,1.250031361,1.426794819,1.655276793
2022/10/21,1.136230198,1.262994634,1.452804622,1.262707829,1.441797654,1.674978068
2022/10/22,1.141164212,1.268313498,1.458461169,1.273410215,1.453744038,1.690510174
2022/10/23,1.144807799,1.271822747,1.462208466,1.280316492,1.462000084,1.701137402
2022/10/24,1.147364962,1.273661049,1.463599734,1.284325067,1.466298403,1.70685952
2022/10/25,1.147364824,1.273955761,1.461708282,1.284572917,1.466422264,1.706400969
2022/10/26,1.146928741,1.271868636,1.456320773,1.280507721,1.461515118,1.69987074
2022/10/27,1.144320462,1.268380514,1.448569146,1.273119184,1.452633102,1.687665282
2022/10/28,1.140556694,1.263717121,1.438396707,1.262516732,1.440597241,1.670063954
2022/10/29,1.136555515,1.258282348,1.427980403,1.250811546,1.426159349,1.649991875
2022/10/30,1.132007448,1.251881302,1.417198087,1.236633549,1.410122533,1.628458082
2022/10/31,1.126568883,1.245518395,1.406583281,1.22116988,1.393069076,1.605447858
2022/11/1,1.12051317,1.238304526,1.395013347,1.204232869,1.374242411,1.582012869
2022/11/2,1.112314095,1.22967273,1.38113928,1.184331528,1.353711758,1.555802738
2022/11/3,1.103271324,1.220123199,1.365550627,1.16351037,1.33212206,1.528632341
2022/11/4,1.094341558,1.210659897,1.35041562,1.14178425,1.310130831,1.501452688
2022/11/5,1.084390627,1.199702668,1.334159708,1.120553997,1.288251736,1.473977895
2022/11/6,1.073422447,1.188410566,1.318015846,1.099049799,1.266518774,1.448211386
2022/11/7,1.061804166,1.176916052,1.301515695,1.077673555,1.245461772,1.422716675
2022/11/8,1.049941082,1.165346939,1.286783862,1.057750186,1.225265526,1.398559346
2022/11/9,1.038537339,1.154544549,1.273604573,1.039035243,1.206146399,1.376875348
2022/11/10,1.027685914,1.144780995,1.262246218,1.022265196,1.188738126,1.357985642
2022/11/11,1.01794407,1.135878957,1.25244017,1.006196943,1.173164034,1.341674462
2022/11/12,1.008823009,1.128036639,1.244045511,0.992217337,1.159439411,1.327864523
2022/11/13,1.001553669,1.121509955,1.237633082,0.98103212,1.147876556,1.315613018
2022/11/14,0.996434048,1.116649398,1.232917684,0.972361003,1.138191935,1.306271642
2022/11/15,0.992849277,1.113154379,1.229977083,0.96573652,1.130260512,1.297726268
2022/11/16,0.991117017,1.110832433,1.228763587,0.960965306,1.123985727,1.291427058
2022/11/17,0.990644255,1.108955175,1.22773706,0.956945625,1.118971944,1.2860354
2022/11/18,0.991182709,1.107600885,1.227569937,0.955566686,1.114946093,1.282219229
2022/11/19,0.991436119,1.105942682,1.227174664,0.953609126,1.111037826,1.278409573
2022/11/20,0.991170943,1.103650505,1.224666566,0.952422121,1.106747185,1.273296781
2022/11/21,0.989167885,1.099978204,1.220637319,0.949221168,1.102034558,1.267546061
2022/11/22,0.986744302,1.096100635,1.215585532,0.946235419,1.096913876,1.260962098
2022/11/23,0.983969579,1.09208237,1.209392592,0.944034564,1.091747904,1.253557288
2022/11/24,0.98071955,1.087964619,1.203966135,0.940743295,1.087018004,1.246883138
2022/11/25,0.977613099,1.084269154,1.198729011,0.937991581,1.082821386,1.242165886
2022/11/26,0.974120234,1.080861175,1.194907826,0.935189398,1.079157611,1.239270701
2022/11/27,0.970706006,1.077988406,1.191905017,0.931724659,1.076016577,1.236800344
2022/11/28,0.967476199,1.075514994,1.19083964,0.927924199,1.073453178,1.235642264
2022/11/29,0.964270122,1.073326266,1.189938163,0.925226212,1.070913594,1.234828447
2022/11/30,0.961395235,1.070992059,1.187995148,0.922477139,1.068564653,1.233989063
2022/12/1,0.95893804,1.068623292,1.185991142,0.919980764,1.066106022,1.232509189
2022/12/2,0.956969437,1.066635797,1.184540945,0.918002304,1.064159883,1.230874555
2022/12/3,0.955211764,1.064796662,1.183193278,0.915963339,1.062642064,1.228848887
2022/12/4,0.953761974,1.06300143,1.18110304,0.914724713,1.060991587,1.226552173
2022/12/5,0.951576347,1.06102076,1.178615136,0.912608123,1.059268013,1.223850031
2022/12/6,0.949184833,1.05886042,1.176568345,0.91124581,1.05725765,1.222129267
2022/12/7,0.946740314,1.056579868,1.173597599,0.909137475,1.055002745,1.219267314
2022/12/8,0.943921829,1.054171501,1.170858083,0.906877893,1.052823224,1.216450747
