date,T_low,T_med,T_upper,R_low,R_med,R_upper
2022/12/10,0.646929889,0.867055763,1.074809299,0.574352533,0.830337902,1.118374803
2022/12/11,0.634053908,0.858192862,1.063988981,0.559048592,0.817835414,1.100771509
2022/12/12,0.621792586,0.850254477,1.054277101,0.545211462,0.806272069,1.085009539
2022/12/13,0.609660408,0.842997282,1.045111185,0.531375749,0.795798178,1.072307472
2022/12/14,0.599381585,0.83679252,1.037923406,0.519211345,0.786785329,1.062426241
2022/12/15,0.590237516,0.832087358,1.032332559,0.508734504,0.779503057,1.05281966
2022/12/16,0.583241893,0.82860069,1.028329364,0.500456166,0.774660752,1.046895909
2022/12/17,0.579385436,0.826598876,1.02603132,0.495697188,0.77213966,1.043965648
2022/12/18,0.578318897,0.825855428,1.02596899,0.49435825,0.77187407,1.043787961
2022/12/19,0.581291193,0.827095329,1.027944604,0.495831948,0.774203018,1.047272484
2022/12/20,0.587465057,0.829813581,1.031992365,0.501599514,0.779516408,1.054171913
2022/12/21,0.597315411,0.83446467,1.038028799,0.511717014,0.787662782,1.066333716
2022/12/22,0.610374136,0.840716699,1.047236917,0.526310863,0.798643852,1.082929181
2022/12/23,0.62710551,0.848341033,1.059635223,0.544526033,0.812171484,1.10507418
2022/12/24,0.646100726,0.857247317,1.076082433,0.566820536,0.827922519,1.132128966
2022/12/25,0.665059538,0.867074652,1.095533935,0.590869858,0.84521775,1.163677961
2022/12/26,0.68415396,0.877692236,1.11726183,0.615157043,0.864060574,1.200832423
2022/12/27,0.702048953,0.888853047,1.144305685,0.639641075,0.883776849,1.243062109
2022/12/28,0.718501415,0.899980698,1.17561703,0.661981456,0.904105989,1.288036949
2022/12/29,0.732497254,0.910928623,1.208731413,0.681233447,0.92449427,1.340403684
2022/12/30,0.743734675,0.921192503,1.244300824,0.69759565,0.943939875,1.395240572
2022/12/31,0.752887084,0.930233562,1.280318069,0.710978144,0.960998614,1.450655012
2023/1/1,0.759497511,0.937932855,1.312385795,0.720720332,0.975706106,1.498003206
2023/1/2,0.763876236,0.943917185,1.337829078,0.726672237,0.986916021,1.536888566
2023/1/3,0.766562436,0.947652562,1.35856964,0.730155679,0.994140527,1.566448119
2023/1/4,0.767475696,0.949033458,1.366556496,0.731357485,0.996504625,1.580536484
2023/1/5,0.766914376,0.947863992,1.365454382,0.729580456,0.994457179,1.576993921
2023/1/6,0.763994203,0.944368731,1.353480599,0.72521734,0.987121507,1.55844805
2023/1/7,0.759880564,0.938393593,1.333657178,0.717755639,0.975841821,1.527027642
2023/1/8,0.754021179,0.930830054,1.307495226,0.708562503,0.96062726,1.487632692
2023/1/9,0.746477126,0.921422205,1.277096398,0.697003279,0.942671318,1.441126243
2023/1/10,0.737899023,0.911251921,1.244114328,0.683775416,0.922206606,1.387948749
2023/1/11,0.727729419,0.899676581,1.209239222,0.667928732,0.89982429,1.33535704
2023/1/12,0.716012221,0.887327198,1.17545477,0.651014263,0.877059283,1.283412621
2023/1/13,0.703455295,0.874917443,1.143378265,0.632394826,0.853898141,1.230200632
2023/1/14,0.690030021,0.862571887,1.113383502,0.613488188,0.830654166,1.181629632
