date,T_low,T_med,T_upper,R_low,R_med,R_upper
2022/11/13,0.938516565,1.046737339,1.186928222,0.939143321,1.067964506,1.234104816
2022/11/14,0.937717106,1.045250563,1.186934528,0.937128138,1.064929417,1.231941641
2022/11/15,0.936970146,1.043737292,1.186321,0.935458066,1.062000501,1.229819828
2022/11/16,0.936879383,1.042345772,1.186263252,0.933597585,1.059004565,1.227397263
2022/11/17,0.936935647,1.040835484,1.185816955,0.931454265,1.05602637,1.224797313
2022/11/18,0.936475077,1.039289053,1.185398007,0.929014543,1.052927812,1.222078434
2022/11/19,0.936608008,1.037555747,1.184141976,0.926949531,1.049898772,1.219867909
2022/11/20,0.936169862,1.035814932,1.183756312,0.924838535,1.046587857,1.216711326
2022/11/21,0.935592004,1.03397615,1.18258954,0.922113815,1.043342576,1.214012542
2022/11/22,0.933999033,1.032094928,1.182584763,0.919380624,1.039996295,1.211224095
2022/11/23,0.932259383,1.030069733,1.181540859,0.916270418,1.036473604,1.208048028
2022/11/24,0.931096234,1.028008725,1.181084508,0.913302033,1.032786796,1.205210744
2022/11/25,0.929443649,1.025859917,1.180573079,0.910344559,1.029133526,1.200935078
2022/11/26,0.928114271,1.023766154,1.179225486,0.907222291,1.025258047,1.197346943
2022/11/27,0.925737356,1.021551178,1.177834056,0.903858101,1.021363297,1.193154331
2022/11/28,0.924016614,1.019346451,1.176718006,0.900523973,1.017418669,1.188801276
2022/11/29,0.922103745,1.017027621,1.175646996,0.896930482,1.013410744,1.184378119
2022/11/30,0.91974317,1.014561574,1.174108653,0.892897258,1.009331139,1.180145419
2022/12/1,0.917563268,1.012153133,1.172008202,0.888513963,1.00510522,1.175463761
2022/12/2,0.915506309,1.009655085,1.170498994,0.884949662,1.000806289,1.171309856
2022/12/3,0.913016677,1.0072374,1.168441043,0.880935746,0.996447169,1.16676404
2022/12/4,0.911001183,1.004654413,1.167713606,0.876738915,0.992052368,1.162052317
2022/12/5,0.907975485,1.002154315,1.166569368,0.872175774,0.987510011,1.157913115
2022/12/6,0.905684271,0.999670136,1.164538627,0.867767714,0.982954453,1.153653681
2022/12/7,0.903445343,0.997094415,1.163543313,0.863402901,0.978397269,1.147937639
2022/12/8,0.901379134,0.994513166,1.162413454,0.858959927,0.973685832,1.142982962
2022/12/9,0.898411868,0.991826891,1.161890751,0.85466797,0.969081005,1.137864497
2022/12/10,0.895932813,0.989157848,1.160740269,0.850601229,0.964333228,1.132948604
2022/12/11,0.893096935,0.986439153,1.15858969,0.846094773,0.959805119,1.12808931
2022/12/12,0.890087904,0.983646184,1.155465193,0.842192141,0.95505243,1.123081759
2022/12/13,0.887173158,0.980824741,1.151967597,0.837774325,0.950440638,1.117132989
2022/12/14,0.883811063,0.977841225,1.148301479,0.833255555,0.945700225,1.110807106
2022/12/15,0.880775463,0.974844535,1.143821332,0.829145403,0.940822154,1.104880562
2022/12/16,0.877599278,0.971806583,1.138994643,0.82463941,0.936106075,1.098618565
2022/12/17,0.874177874,0.968768475,1.133643693,0.820390995,0.931422383,1.092277996
2022/12/18,0.87075395,0.965742481,1.128536985,0.815992042,0.92674955,1.086157404
2022/12/19,0.867360824,0.962673391,1.123699992,0.811790745,0.922006338,1.079366704
2022/12/20,0.86399941,0.959612625,1.119517821,0.807311993,0.917208001,1.07260026
2022/12/21,0.860699335,0.956406939,1.114919095,0.802973501,0.912393674,1.065920392
2022/12/22,0.857282214,0.953133881,1.11010108,0.798434116,0.907550539,1.058821553
2022/12/23,0.853200339,0.94995114,1.105489553,0.793677849,0.902737758,1.051865286
2022/12/24,0.849510424,0.946669684,1.099767638,0.78903249,0.897903109,1.044139151
2022/12/25,0.845064941,0.943244689,1.093209459,0.784051707,0.893073196,1.036535555
2022/12/26,0.8402216,0.939818472,1.086667704,0.778556862,0.8880298,1.028696128
2022/12/27,0.835364797,0.936423543,1.079621334,0.773154726,0.882961378,1.021348741
2022/12/28,0.830002381,0.932994492,1.071718202,0.76751532,0.877852896,1.013585551
2022/12/29,0.823918458,0.929421866,1.063108362,0.761554445,0.872717875,1.005858139
2022/12/30,0.817735658,0.925787685,1.054308689,0.755044822,0.867554956,0.997634313
2022/12/31,0.810455424,0.921963487,1.044507105,0.748260414,0.862218958,0.989022348
2023/1/1,0.80321136,0.918046514,1.03495951,0.741630115,0.856754403,0.980262621
2023/1/2,0.794364257,0.914084889,1.023093544,0.734253275,0.851181143,0.971411771
2023/1/3,0.785235254,0.909929011,1.011727077,0.726695676,0.845541258,0.962680672
2023/1/4,0.775088435,0.905657276,1.0010924,0.718840321,0.839693443,0.953992348
2023/1/5,0.764628504,0.9010569,0.991640782,0.710181468,0.833791821,0.945667829
2023/1/6,0.752872934,0.897025304,0.982830286,0.700869929,0.827810638,0.937470628
2023/1/7,0.740183042,0.892837337,0.975630086,0.691436152,0.821682656,0.929702995
2023/1/8,0.72636914,0.888262644,0.969172048,0.681711546,0.815735324,0.922495017
2023/1/9,0.710678575,0.883683694,0.963714754,0.671714518,0.809818691,0.91541557
2023/1/10,0.695091424,0.879255908,0.959015992,0.661348958,0.80400602,0.909504732
2023/1/11,0.678677106,0.874968215,0.955125421,0.651638259,0.798467911,0.904245815
2023/1/12,0.66318649,0.871029921,0.951950477,0.642130866,0.793236857,0.899489858
2023/1/13,0.649248634,0.867337485,0.949330974,0.632977042,0.788370557,0.895111243
2023/1/14,0.635797092,0.864073527,0.947262923,0.625224663,0.783673025,0.891347566
2023/1/15,0.6231312,0.861153631,0.945484691,0.617496096,0.779646601,0.887968378
2023/1/16,0.612165341,0.858694506,0.944051391,0.610728499,0.776014408,0.885306096
2023/1/17,0.603197651,0.85658993,0.942730655,0.605285875,0.77304277,0.882530084
2023/1/18,0.596515274,0.854682062,0.941673558,0.601146766,0.77061749,0.880270203
2023/1/19,0.59241076,0.853225737,0.940833511,0.598251891,0.768722172,0.878489878
2023/1/20,0.589594128,0.852301928,0.940352225,0.595981352,0.767189694,0.877204231
