date,count,positive,concentration,substitution,low_7_a,med_7_a,upr_7_a,low_7_s,med_7_s,upr_7_s
2022/7/9,6,6,3.42938196,3.42938196,3.483073302,3.537775638,3.594080467,3.384983174,3.455463102,3.526247403
2022/7/10,5,5,3.561360834,3.561360834,3.474240125,3.529700918,3.586729831,3.379003075,3.449625363,3.519852825
2022/7/11,6,4,3.604531374,3.302677584,3.465227707,3.521485033,3.579371405,3.373240532,3.443679217,3.513803221
2022/7/12,6,4,3.536310075,3.257196718,3.456352806,3.513432513,3.571972472,3.367753122,3.437884499,3.50803251
2022/7/13,6,5,3.5714568,3.426042334,3.447870675,3.505772821,3.564810949,3.362150017,3.432309558,3.502637908
2022/7/14,6,3,3.784416288,3.241693146,3.439856266,3.498350052,3.557862831,3.356438666,3.426693406,3.497231417
2022/7/15,6,4,3.724683862,3.382779243,3.432624895,3.491448591,3.551368392,3.350518385,3.420981044,3.491921128
2022/7/16,6,4,3.601033494,3.300345664,3.425656937,3.485014424,3.545073178,3.344380552,3.414998026,3.486385277
2022/7/17,6,4,4.263602533,3.742058357,3.419497076,3.47889776,3.539083992,3.337377861,3.408317281,3.480010142
2022/7/18,6,4,3.820268514,3.446502344,3.413672474,3.472926029,3.533411309,3.329668989,3.4005744,3.472928921
2022/7/19,6,6,3.528110176,3.528110176,3.407633584,3.466961044,3.527601018,3.320724237,3.391593315,3.464338381
2022/7/20,6,5,3.532677898,3.393726582,3.401477719,3.46078705,3.521279342,3.310512585,3.381258879,3.454205587
2022/7/21,6,4,3.900262437,3.499831626,3.39480955,3.454270247,3.514689302,3.298817909,3.369633782,3.442584913
2022/7/22,6,4,3.687831584,3.358211057,3.387804151,3.4474431,3.50793363,3.286182091,3.356691421,3.429302963
2022/7/23,6,5,3.875146845,3.679117372,3.380394828,3.440259813,3.500673298,3.272051375,3.342590464,3.414682791
2022/7/24,6,3,3.863274676,3.28112234,3.372603019,3.432599381,3.4929775,3.257053774,3.327450936,3.398981637
2022/7/25,6,4,3.714622509,3.376071674,3.364612325,3.424783339,3.485191728,3.241308585,3.311671911,3.382794493
2022/7/26,6,3,3.829815826,3.264392915,3.356381915,3.417026027,3.47733903,3.225102458,3.295508587,3.366207957
2022/7/27,6,3,3.329952923,3.014461464,3.348345336,3.40932164,3.469849208,3.208695413,3.279468495,3.349695587
2022/7/28,6,5,3.628227916,3.473351598,3.340494141,3.40193518,3.462462334,3.192614105,3.263895404,3.334102027
2022/7/29,6,4,3.398535772,3.165347183,3.332697167,3.394768401,3.455260205,3.177200073,3.248962173,3.31931567
2022/7/30,6,3,3.704900712,3.201935358,3.325380648,3.387938667,3.448680433,3.162628163,3.235029311,3.305735987
2022/7/31,6,4,3.485627471,3.223408315,3.318655158,3.381664982,3.442514089,3.149486601,3.222294349,3.29316416
2022/8/1,6,3,3.12213485,2.910552427,3.312974199,3.376281803,3.437260128,3.137772382,3.210964019,3.282218811
2022/8/2,5,2,3.620794108,3.067699646,3.30814829,3.371859877,3.433062584,3.128045803,3.201443762,3.272757954
2022/8/3,6,3,3.659681684,3.179325844,3.304631106,3.368500275,3.429464382,3.12017678,3.193551276,3.264897909
2022/8/4,6,4,3.632132944,3.321078631,3.302227179,3.366132465,3.426743895,3.114084065,3.187283522,3.258503023
2022/8/5,6,2,3.583705314,2.993881774,3.301026919,3.364753594,3.425039915,3.109398796,3.182496782,3.253241029
2022/8/6,6,3,3.370435815,3.03470291,3.301271158,3.364337739,3.423977135,3.10660752,3.17914923,3.24974829
2022/8/7,6,3,3.56946627,3.134218137,3.302310305,3.3648551,3.424041634,3.104905126,3.177130397,3.247593332
2022/8/8,6,4,3.588613052,3.29206537,3.304118484,3.366065204,3.424775558,3.104288665,3.176101534,3.24654433
2022/8/9,6,3,3.63356836,3.166269182,3.306458613,3.367786044,3.426072488,3.104308942,3.175744117,3.24618889
